Timestamp,accelX,accelY,accelZ,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(mph),TrueHeading,Alt(feet),ActivityType,ActivityConfidence
36:45.7,-0.0709,0.3962,-0.7256,-0.0902,-0.0753,-0.0802,-0.0384,-0.1853,-0.4257,,,0,301.4104,0,Automotive,High
36:45.8,0.0705,0.2332,-0.9344,-0.1137,0.1975,0.1092,-0.0381,-0.1842,-0.4341,,,0,301.4104,0,Automotive,High
36:45.9,-0.0608,0.2423,-1.0445,0.2416,-0.0313,-0.0768,-0.0292,-0.1869,-0.4268,,,0,301.4104,0,Automotive,High
36:46.0,0.1221,0.2542,-1.5345,-0.0304,0.0128,0.1253,-0.0336,-0.1839,-0.4299,,,0,301.4104,0,Automotive,High
36:46.1,0.0098,0.1526,-1.3313,0.0253,0.0519,-0.147,-0.0392,-0.182,-0.4423,,,0,301.4104,0,Automotive,High
36:46.2,0.2848,0.2739,-0.7094,-0.0943,0.2229,0.0188,-0.0275,-0.1831,-0.4376,,,0,302.4161,0,Automotive,High
36:46.3,0.1264,0.2502,-1.0647,-0.0353,-0.048,-0.122,-0.0246,-0.184,-0.4252,,,0,301.3938,0,Automotive,High
36:46.4,-0.2671,0.2697,-0.7907,-0.2248,-0.0604,-0.0452,-0.0305,-0.1822,-0.4325,,,0,301.3938,0,Automotive,High
36:46.5,-0.0089,0.338,-1.1651,-0.1312,-0.249,-0.0002,-0.027,-0.1835,-0.4373,,,0,301.3938,0,Automotive,High
36:46.6,-0.128,0.3676,-1.1827,-0.0162,0.0233,0.0423,-0.0357,-0.1841,-0.4365,,,0,301.3938,0,Automotive,High
36:46.7,0.2223,0.2847,-1.0456,-0.0501,0.1804,0.1029,-0.0312,-0.1839,-0.438,,,0,301.3938,0,Automotive,High
36:46.8,0.1168,0.3715,-0.7824,-0.046,-0.0958,-0.0783,-0.026,-0.1846,-0.4301,,,0,301.3938,0,Automotive,High
36:46.9,-0.0212,0.2665,-0.9807,0.0696,-0.1394,-0.042,-0.037,-0.1831,-0.4385,,,0,301.3938,0,Automotive,High
36:47.0,0.199,0.3543,-1.0528,-0.0066,0.1034,0.0784,-0.0362,-0.183,-0.4431,,,0,302.4072,0,Automotive,High
36:47.1,-0.1324,0.4534,-0.3748,-0.0573,0.0031,-0.0277,-0.0313,-0.1853,-0.4343,,,0,302.4072,0,Automotive,High
36:47.2,-0.1257,0.4435,-1.4158,0.0447,-0.0032,0.0712,-0.0307,-0.1849,-0.4381,,,0,302.4072,0,Automotive,High
36:47.3,0.1238,0.4067,-0.6144,0.0161,0.1991,-0.2566,-0.0345,-0.1853,-0.4351,,,0,302.4072,0,Automotive,High
36:47.4,-0.2335,0.4726,-1.0652,-0.0966,-0.1199,0.1952,-0.0382,-0.1844,-0.4432,,,0,302.4072,0,Automotive,High
36:47.5,-0.1131,0.4238,-1.1273,-0.0197,0.03,-0.1221,-0.0345,-0.1856,-0.4384,,,0,302.4072,0,Automotive,High
36:47.6,0.1005,0.3705,-1.0076,0.0384,0.0083,0.0518,-0.0372,-0.1841,-0.4467,,,0,302.4072,0,Automotive,High
36:47.7,-0.0726,0.4785,-0.8808,-0.0218,-0.1077,0.015,-0.0302,-0.1844,-0.4403,,,0,302.4072,0,Automotive,High
36:47.8,0.0002,0.4377,-0.7147,0.012,0.1526,0.0689,-0.0321,-0.1855,-0.4429,,,0,302.4072,0,Automotive,High
36:47.9,0.145,0.3918,-1.0838,-0.0407,0.1214,-0.0578,-0.0297,-0.1866,-0.4406,,,0,302.4072,0,Automotive,High
36:48.0,-0.1011,0.4376,-0.7415,0.0537,-0.0762,0.1175,-0.0317,-0.1863,-0.4394,,,0,302.4072,0,Automotive,High
36:48.1,-0.0952,0.3467,-1.039,-0.1196,-0.0849,0.0186,-0.0289,-0.1871,-0.4347,,,0,302.4072,0,Automotive,High
36:48.2,-0.0846,0.4023,-0.8054,0.1148,-0.1011,0.0205,-0.0267,-0.188,-0.4353,,,0,302.4072,0,Automotive,High
36:48.3,0.2225,0.3931,-1.0506,-0.1141,0.0544,-0.015,-0.0289,-0.1867,-0.4332,,,0,302.4072,0,Automotive,High
36:48.4,0.0014,0.3947,-1.1309,-0.0521,-0.0243,0.0056,-0.029,-0.1854,-0.4349,,,0,302.4072,0,Automotive,High
36:48.5,0.0997,0.219,-0.9777,-0.0248,-0.0033,-0.1583,-0.0293,-0.1845,-0.435,,,0,302.4072,0,Automotive,High
36:48.6,-0.0176,0.4535,-1.4892,0.0196,-0.0591,0.0369,-0.0306,-0.1842,-0.4375,,,0,302.4072,0,Automotive,High
36:48.7,0.1797,0.4432,-1.2122,-0.1333,-0.0783,-0.114,-0.0364,-0.1844,-0.4367,,,0,302.4072,0,Automotive,High
36:48.8,-0.2231,0.3915,-1.2353,-0.0659,-0.1815,0.0978,-0.0381,-0.1835,-0.4394,,,0,302.4072,0,Automotive,High
36:48.9,-0.0448,0.3347,-0.7476,-0.0168,-0.0065,0.0467,-0.0327,-0.1856,-0.4398,,,0,302.4072,0,Automotive,High
36:49.0,-0.0085,0.3415,-1.0076,0.0492,0.0318,0.0263,-0.0408,-0.1858,-0.4409,,,0,302.4072,0,Automotive,High
36:49.1,0.1018,0.3814,-0.8906,0.0008,0.071,-0.0568,-0.0396,-0.1849,-0.4406,,,0,302.4072,0,Automotive,High
36:49.2,0.2093,0.3474,-0.7866,-0.0794,0.035,-0.1925,-0.039,-0.185,-0.4397,,,0,302.4072,0,Automotive,High
36:49.3,-0.1171,0.4637,-1.0049,0.0289,-0.0548,-0.0025,-0.0457,-0.1838,-0.444,,,0,302.4072,0,Automotive,High
36:49.4,0.0419,0.4283,-1.0996,-0.0424,0.0002,-0.0221,-0.0468,-0.1837,-0.4478,,,0,302.4072,0,Automotive,High
36:49.5,-0.1826,0.6016,-0.6328,-0.0509,0.1065,-0.012,-0.0494,-0.1828,-0.4504,,,0,302.4072,0,Automotive,High
36:49.6,-0.1921,0.4725,-0.9976,-0.0779,-0.1581,0.1487,-0.0413,-0.1828,-0.4454,,,0,302.4072,0,Automotive,High
36:49.7,-0.2004,0.4468,-0.8012,-0.0656,-0.1697,-0.0996,-0.051,-0.1818,-0.4483,,,0,302.4072,0,Automotive,High
36:49.8,0.1258,0.3915,-0.7187,0.0229,0.0876,0.0054,-0.0505,-0.1794,-0.4528,,,0,302.4072,0,Automotive,High
36:49.9,0.2539,0.2801,-0.9928,-0.0458,0.0241,-0.1471,-0.0435,-0.1801,-0.449,,,0,302.4072,0,Automotive,High
36:50.0,0.046,0.3402,-1.1046,-0.059,0.062,0.0617,-0.05,-0.1783,-0.4548,,,0,302.4072,0,Automotive,High
36:50.1,-0.1227,0.2177,-1.0668,-0.0823,-0.0525,-0.0065,-0.0476,-0.178,-0.451,,,0,302.4072,0,Automotive,High
36:50.2,0.2912,0.2853,-1.0131,-0.0709,0.0865,-0.1243,-0.0467,-0.1768,-0.4548,,,0,302.4072,0,Automotive,High
36:50.3,0.1126,0.2244,-0.7477,0.0729,0.0883,-0.0407,-0.0443,-0.179,-0.4536,,,0,302.4072,0,Automotive,High
36:50.4,0.1387,0.2686,-0.7341,-0.0314,-0.0547,0.0178,-0.0417,-0.1784,-0.4499,,,0,303.4246,0,Automotive,High
36:50.5,-0.06,0.2681,-0.7829,-0.0429,0.0152,-0.0072,-0.041,-0.1815,-0.4503,,,0,303.4246,0,Automotive,High
36:50.6,-0.0415,0.3649,-0.7692,-0.0435,0.0267,-0.0467,-0.044,-0.1808,-0.4569,,,0,303.4246,0,Automotive,High
36:50.7,0.0166,0.3225,-0.9933,0.0135,-0.0317,-0.0039,-0.0508,-0.1801,-0.4567,,,0,303.4246,0,Automotive,High
36:50.8,-0.1526,0.2639,-0.8263,0.0341,-0.1119,0.0608,-0.0418,-0.1801,-0.4535,,,0,303.4246,0,Automotive,High
36:50.9,0.0494,0.3713,-0.911,-0.0622,-0.0349,0.0439,-0.0414,-0.1803,-0.4545,,,0,303.4246,0,Automotive,High
36:51.0,0.0229,0.2936,-1.1606,-0.0871,0.0275,-0.1745,-0.0397,-0.1785,-0.4512,,,0,303.4246,0,Automotive,High
36:51.1,0.0526,0.3096,-1.1004,0.0126,0.0151,-0.002,-0.0411,-0.1762,-0.4528,,,0,303.4246,0,Automotive,High
36:51.2,0.0951,0.3161,-1.1113,-0.0447,-0.0191,-0.0498,-0.0431,-0.1735,-0.4556,,,0,303.4246,0,Automotive,High
36:51.3,0.0184,0.3644,-1.1916,0.0022,-0.0127,0.0086,-0.0456,-0.1731,-0.455,,,0,303.4246,0,Automotive,High
36:51.4,0.2765,0.2866,-0.9558,-0.0565,0.0795,0.1427,-0.0419,-0.1774,-0.4533,,,0,303.4246,0,Automotive,High
36:51.5,-0.0625,0.375,-0.9173,-0.0974,-0.0421,-0.0122,-0.0387,-0.1801,-0.4418,,,0,303.4246,0,Automotive,High
36:51.6,-0.1737,0.4742,-0.8204,-0.0072,-0.0799,0.0077,-0.0416,-0.1806,-0.445,,,0,303.4246,0,Automotive,High
36:51.7,0.0409,0.3388,-1.04,-0.1138,0.0342,-0.0117,-0.0437,-0.181,-0.4478,,,0,303.4246,0,Automotive,High
36:51.8,0.0122,0.3297,-0.8139,0.0069,0.0119,0.0193,-0.0444,-0.1799,-0.4511,,,0,303.4246,0,Automotive,High
36:51.9,0.1024,0.3602,-0.748,-0.0486,0.0091,0.0749,-0.0417,-0.1786,-0.4492,,,0,303.4246,0,Automotive,High
36:52.0,0.1494,0.3492,-1.1749,-0.0011,-0.032,-0.0244,-0.0386,-0.1789,-0.4441,,,0,303.4246,0,Automotive,High
36:52.1,0.0176,0.3248,-0.9294,-0.1113,0.0683,-0.0054,-0.041,-0.1764,-0.4432,,,0,303.4246,0,Automotive,High
36:52.2,0.0425,0.3242,-1.2539,0.0025,-0.0702,-0.0082,-0.0413,-0.1745,-0.4462,,,0,303.4246,0,Automotive,High
36:52.3,0.0662,0.3602,-1.2097,-0.0625,-0.0192,-0.0106,-0.0501,-0.1713,-0.452,,,0,303.4246,0,Automotive,High
36:52.4,0.1892,0.354,-1.0874,-0.0357,0.1848,-0.1604,-0.0475,-0.1729,-0.4503,,,0,303.4246,0,Automotive,High
36:52.5,-0.0734,0.3031,-0.9119,-0.0039,0.0618,0.0317,-0.0463,-0.1757,-0.4485,,,0,303.4246,0,Automotive,High
36:52.6,-0.0352,0.332,-0.8241,-0.0016,-0.0378,0.1239,-0.0408,-0.1785,-0.4461,,,0,303.4246,0,Automotive,High
36:52.7,0.1023,0.3685,-0.9722,-0.0345,-0.004,-0.0379,-0.0381,-0.1791,-0.443,,,0,303.4246,0,Automotive,High
36:52.8,-0.1218,0.322,-1.0915,0.0281,-0.0803,0.0083,-0.0416,-0.1784,-0.4428,,,0,303.4246,0,Automotive,High
36:52.9,0.0837,0.3263,-0.8111,0.0543,-0.0758,-0.0297,-0.0436,-0.1766,-0.4476,,,0,303.4246,0,Automotive,High
36:53.0,0.0602,0.3147,-1.0434,-0.0914,0.0123,0.0122,-0.0453,-0.1742,-0.4484,,,0,303.4246,0,Automotive,High
36:53.1,0.0878,0.202,-1.0083,0.0342,-0.0614,-0.0525,-0.0453,-0.1713,-0.4466,,,0,303.4246,0,Automotive,High
36:53.2,0.0009,0.3585,-1.2275,0.0843,0.0298,0.1507,-0.0437,-0.1727,-0.4449,,,0,303.4246,0,Automotive,High
36:53.3,-0.1031,0.373,-0.9,-0.0139,-0.0386,-0.0214,-0.0454,-0.1729,-0.4428,,,0,303.4246,0,Automotive,High
36:53.4,-0.0983,0.2563,-1.0856,-0.0541,-0.1736,0.1492,-0.0484,-0.174,-0.4502,,,0,303.4246,0,Automotive,High
36:53.5,0.0548,0.366,-0.7901,-0.0892,-0.0316,0.1682,-0.0437,-0.1773,-0.4461,,,0,303.4246,0,Automotive,High
36:53.6,0.0291,0.3319,-0.8331,-0.0069,-0.0204,-0.0128,-0.0408,-0.1808,-0.4396,,,0,303.4246,0,Automotive,High
36:53.7,0.046,0.3321,-0.7962,0.0308,-0.042,-0.0057,-0.042,-0.182,-0.439,,,0,303.4246,0,Automotive,High
36:53.8,0.0887,0.1595,-1.0156,-0.0471,0.0013,0.0024,-0.0431,-0.1806,-0.4383,,,0,303.4246,0,Automotive,High
36:53.9,0.1156,0.3316,-1.0584,0.0412,-0.009,-0.0227,-0.0338,-0.2256,-0.4346,,,0,303.4246,0,Automotive,High
36:54.0,0.0159,0.331,-1.0368,-0.0157,-0.0506,-0.0822,-0.0366,-0.2223,-0.4341,,,0,303.4246,0,Automotive,High
36:54.1,0.0615,0.3084,-0.9785,0.0172,0.0077,-0.0104,-0.0391,-0.2181,-0.4411,,,0,303.4246,0,Automotive,High
36:54.2,0.0981,0.3198,-1.0274,-0.0204,0.0497,0.0112,-0.0373,-0.2174,-0.4384,,,0,303.4246,0,Automotive,High
36:54.3,0.0654,0.2909,-0.8851,-0.0525,0.046,0.0192,-0.0348,-0.2178,-0.4361,,,0,303.4246,0,Automotive,High
36:54.4,-0.2342,0.3981,-0.9845,-0.0063,-0.0997,0.0942,-0.0347,-0.2195,-0.4344,,,0,303.4246,0,Automotive,High
36:54.5,0.1508,0.2488,-1.0921,0.0073,0.0356,-0.1419,-0.0382,-0.218,-0.4352,,,0,303.4246,0,Automotive,High
36:54.6,0.0369,0.3926,-0.8226,-0.0094,-0.1056,0.2051,-0.0398,-0.2169,-0.4387,,,0,303.4246,0,Automotive,High
36:54.7,0.0865,0.255,-0.9616,0.0071,-0.0308,-0.0083,-0.0389,-0.2185,-0.4296,,,0,303.4246,0,Automotive,High
36:54.8,0.2171,0.3046,-0.745,-0.0256,0.0803,-0.0243,-0.0418,-0.2168,-0.4291,,,0,303.4246,0,Automotive,High
36:54.9,0.0195,0.3592,-1.1257,0.0116,-0.0546,0.121,-0.0419,-0.2168,-0.4317,,,0,303.4246,0,Automotive,High
36:55.0,0.101,0.3576,-1.0849,-0.0584,-0.0072,0.0406,-0.0423,-0.2155,-0.431,,,0,303.4246,0,Automotive,High
36:55.1,-0.0388,0.3324,-0.8309,0.0362,-0.0322,0.0402,-0.0403,-0.2165,-0.4279,,,0,303.4246,0,Automotive,High
36:55.2,0.0799,0.2808,-1.0377,-0.0636,0.0393,-0.0141,-0.0396,-0.2166,-0.4284,,,0,303.4246,0,Automotive,High
36:55.3,0.0698,0.3057,-0.9603,0.0424,-0.009,-0.0259,-0.0398,-0.2158,-0.4291,,,0,303.4246,0,Automotive,High
36:55.4,0.1242,0.3385,-1.0702,0.0045,0.0072,-0.0789,-0.0428,-0.214,-0.4354,,,0,303.4246,0,Automotive,High
36:55.5,-0.1009,0.3209,-1.0489,0.0215,-0.0219,0.0154,-0.0469,-0.213,-0.4371,,,0,303.4246,0,Automotive,High
36:55.6,-0.0291,0.3364,-0.803,-0.045,0.0088,-0.0051,-0.0491,-0.2115,-0.4396,,,0,303.4246,0,Automotive,High
36:55.7,-0.0588,0.3483,-0.778,-0.0512,0.0504,0.0576,-0.0367,-0.2408,-0.4396,,,0,303.4246,0,Automotive,High
36:55.8,0.0835,0.2259,-0.9695,0.0154,-0.0311,-0.1052,-0.035,-0.2406,-0.4344,,,0,303.4246,0,Automotive,High
36:55.9,0.0549,0.3084,-0.9649,-0.0207,0.0752,0.0015,-0.0409,-0.2382,-0.4438,,,0,303.4246,0,Automotive,High
36:56.0,-0.0022,0.2815,-0.8871,-0.0235,0.0316,0.0272,-0.0401,-0.2378,-0.4406,,,0,303.4246,0,Automotive,High
36:56.1,0.1271,0.3016,-0.9153,-0.0409,-0.007,0.0207,-0.0344,-0.2375,-0.438,,,0,303.4246,0,Automotive,High
36:56.2,0.0974,0.2951,-1.1639,0.0271,-0.0372,-0.0954,-0.0359,-0.2368,-0.4364,,,0,303.4246,0,Automotive,High
36:56.3,0.101,0.262,-0.8948,-0.0023,0.0326,-0.0813,-0.0326,-0.2547,-0.4358,,,0,303.4246,0,Automotive,High
36:56.4,0.0019,0.278,-1.2234,-0.0387,-0.026,0.0379,-0.0321,-0.2548,-0.4362,,,0,303.4246,0,Automotive,High
36:56.5,0.0112,0.2463,-1.0605,-0.0185,-0.0656,-0.0897,-0.0333,-0.2552,-0.4332,,,0,303.4246,0,Automotive,High
36:56.6,0.0065,0.2686,-0.9907,-0.0428,0.0668,0.1078,-0.033,-0.259,-0.4358,,,0,303.4246,0,Automotive,High
36:56.7,0.0685,0.2401,-0.8579,-0.0845,0.0306,0.0262,-0.0053,-0.2608,-0.4259,,,0,303.4246,0,Automotive,High
36:56.8,-0.1576,0.3318,-0.7922,0.0726,-0.0562,0.0047,-0.0028,-0.265,-0.4211,,,0,303.4246,0,Automotive,High
36:56.9,0.0962,0.2532,-0.6923,-0.0079,0.0259,0.1139,-0.0008,-0.2646,-0.4235,,,0,303.4246,0,Automotive,High
36:57.0,-0.0048,0.3317,-0.9372,-0.0169,-0.0774,0.1238,-0.0009,-0.2637,-0.4183,,,0,303.4246,0,Automotive,High
36:57.1,0.1512,0.233,-1.0864,0.0413,-0.0466,-0.1058,-0.002,-0.2619,-0.4146,,,0,303.4246,0,Automotive,High
36:57.2,-0.0095,0.3368,-0.9663,-0.0571,0.0497,-0.0855,-0.0047,-0.2588,-0.4142,,,0,303.4246,0,Automotive,High
36:57.3,0.073,0.2774,-1.1613,-0.0169,0.05,0.055,-0.0063,-0.2586,-0.4158,,,0,303.4246,0,Automotive,High
36:57.4,0.0389,0.2828,-1.1271,0.0224,-0.0581,0.0006,-0.0021,-0.2584,-0.4076,,,0,302.3841,0,Automotive,High
36:57.5,0.0907,0.2744,-0.9041,0.0025,0.015,0.0213,-0.0043,-0.2586,-0.4067,,,0,302.3841,0,Automotive,High
36:57.6,-0.0146,0.3241,-1.1003,-0.017,-0.0353,0.0265,0.0392,-0.2737,-0.3926,,,0,302.3841,0,Automotive,High
36:57.7,0.1526,0.2295,-1.0017,-0.0663,0.0537,-0.1091,0.0328,-0.2816,-0.3919,,,0,302.3841,0,Automotive,High
36:57.8,0.0573,0.3347,-0.8433,-0.0271,-0.0269,0.0434,0.0344,-0.2822,-0.3887,,,0,302.3841,0,Automotive,High
36:57.9,0.1092,0.2929,-0.929,-0.016,0.0349,0.0209,0.0342,-0.2808,-0.3862,,,0,302.3841,0,Automotive,High
36:58.0,0.101,0.2586,-1.0187,0.0344,-0.027,0.0178,0.048,-0.2833,-0.38,,,0,302.3841,0,Automotive,High
36:58.1,0.0536,0.2859,-0.9151,-0.0035,-0.018,0.0331,0.0508,-0.2785,-0.3803,,,0,302.3841,0,Automotive,High
36:58.2,0.1728,0.079,-1.0516,-0.024,0.0061,0.0177,0.0518,-0.2784,-0.3777,,,0,302.3841,0,Automotive,High
36:58.3,0.157,0.2805,-1.1149,-0.0311,-0.0675,0.0157,0.0507,-0.2778,-0.3737,,,0,302.3841,0,Automotive,High
36:58.4,0.0731,0.2612,-0.9951,-0.0277,-0.0312,0.0274,0.0512,-0.2773,-0.3717,,,0,301.3714,0,Automotive,High
36:58.5,0.0201,0.272,-1.0005,-0.0116,-0.05,0.0406,0.0514,-0.2782,-0.369,,,0,301.3714,0,Automotive,High
36:58.6,0.1149,0.2462,-0.9183,0.0093,-0.053,0.0143,0.064,-0.2749,-0.3602,,,0,301.3714,0,Automotive,High
36:58.7,0.1285,0.2312,-0.977,0.0063,-0.0062,0.014,0.0636,-0.2745,-0.3581,,,0,301.3714,0,Automotive,High
36:58.8,0.1091,0.2343,-0.8952,-0.0149,-0.014,0.0126,0.0642,-0.2725,-0.3553,,,0,301.3714,0,Automotive,High
36:58.9,0.0134,0.2203,-0.9586,-0.0017,0.0033,0.0288,0.0655,-0.2688,-0.3534,,,0,301.3714,0,Automotive,High
36:59.0,0.1575,0.0288,-1.0358,0.0142,-0.0051,-0.0104,0.0639,-0.2617,-0.3526,,,0,301.3714,0,Automotive,High
36:59.1,0.1108,0.1421,-1.0995,0.0145,0.0141,0.0087,0.0654,-0.2548,-0.3517,,,0,301.3714,0,Automotive,High
36:59.2,0.1511,0.1344,-0.9889,-0.0386,-0.0454,-0.0079,0.0635,-0.253,-0.351,,,0,301.3714,0,Automotive,High
36:59.3,0.0291,0.1717,-1.1007,-0.0101,-0.1118,0.0206,0.063,-0.2517,-0.3505,,,0,301.3714,0,Automotive,High
36:59.4,0.1085,0.2346,-0.9164,-0.0518,0.0366,0.0448,0.0669,-0.2462,-0.3477,,,0,300.3452,0,Automotive,High
36:59.5,0.0273,0.1467,-0.9806,-0.032,-0.027,0.023,0.0728,-0.2309,-0.3401,,,0,300.3452,0,Automotive,High
36:59.6,0.1451,0.1682,-1.0268,-0.0102,-0.0516,-0.0896,0.0613,-0.2186,-0.342,,,0,300.3452,0,Automotive,High
36:59.7,0.0026,0.1661,-0.9707,-0.0136,0.027,0.1298,0.0586,-0.212,-0.3413,,,0,300.3452,0,Automotive,High
36:59.8,0.0874,0.1712,-0.75,-0.0768,0.0384,0.0679,0.0645,-0.2125,-0.3354,,,0,300.3452,0,Automotive,High
36:59.9,-0.0324,0.1114,-0.7827,0.0836,-0.0995,0.0328,0.0675,-0.2126,-0.3301,,,0,300.3452,0,Automotive,High
37:00.0,0.1654,0.1194,-0.9578,0.0113,0.03,-0.0042,0.0673,-0.2113,-0.3313,,,0,300.3452,0,Automotive,High
37:00.1,0.0441,0.1469,-1.1249,0.0075,-0.0796,0.0186,0.0662,-0.2102,-0.3293,,,0,299.329,0,Automotive,High
37:00.2,0.0184,0.1682,-1.0912,0.0054,-0.0775,0.0175,0.0644,-0.2084,-0.3277,,,0,299.329,0,Automotive,High
37:00.3,0.0796,0.1045,-1.0138,-0.0098,0.052,0.0146,0.0595,-0.2044,-0.3275,,,0,299.329,0,Automotive,High
37:00.4,0.095,0.133,-1.0173,-0.0093,-0.0309,0.0138,0.0589,-0.1886,-0.324,,,0,299.329,0,Automotive,High
37:00.5,0.0607,0.1239,-1.0228,-0.0004,0.0001,0.0203,0.0605,-0.1813,-0.3225,,,0,299.329,0,Automotive,High
37:00.6,0.1005,0.1406,-0.9916,-0.0631,0.0394,0.0169,0.065,-0.1771,-0.3192,,,0,299.329,0,Automotive,High
37:00.7,0.086,0.1521,-0.9454,-0.0304,-0.0004,0.024,0.0672,-0.1737,-0.314,,,0,299.329,0,Automotive,High
37:00.8,0.0603,0.1218,-0.9908,0.0092,-0.054,0.0185,0.0665,-0.173,-0.3125,,,0,299.329,0,Automotive,High
37:00.9,0.0784,0.0937,-0.9244,-0.0321,0.0484,0.0131,0.0657,-0.1724,-0.3122,,,0,298.2943,0,Automotive,High
37:01.0,0.0178,0.1513,-1.0135,0.0512,-0.0436,0.0491,0.0649,-0.1716,-0.3084,,,0,298.2943,0,Automotive,High
37:01.1,0.0711,0.1099,-1.0596,0.0277,-0.0228,0.0262,0.0652,-0.1702,-0.3054,,,0,298.2943,0,Automotive,High
37:01.2,0.1077,0.0901,-1.0132,-0.017,0.0328,0.0209,0.0651,-0.1687,-0.3038,,,0,298.2943,0,Automotive,High
37:01.3,0.1141,-0.0004,-1.1052,-0.0026,-0.0171,-0.0149,0.0634,-0.1575,-0.3011,,,0,298.2943,0,Automotive,High
37:01.4,0.075,0.0586,-0.9867,0.0037,-0.004,0.0332,0.0641,-0.1565,-0.2982,,,0,298.2943,0,Automotive,High
37:01.5,0.0722,0.0596,-1.0705,-0.0096,-0.0351,0.0331,0.0693,-0.1524,-0.2934,,,0,297.2459,0,Automotive,High
37:01.6,0.0544,0.0851,-1.0824,0.0185,-0.0474,0.0315,0.0706,-0.1439,-0.2897,,,0,297.2459,0,Automotive,High
37:01.7,0.1178,0.0703,-1.0912,-0.0209,-0.0013,0.0327,0.0708,-0.1372,-0.2862,,,0,297.2459,0,Automotive,High
37:01.8,0.0631,0.1335,-0.9286,-0.0183,0.0024,0.1192,0.0724,-0.1342,-0.2827,,,0,297.2459,0,Automotive,High
37:01.9,0.1178,0.0936,-0.9849,0.006,-0.0136,0.0364,0.0807,-0.1267,-0.276,,,0,296.2216,0,Automotive,High
37:02.0,0.1272,0.062,-0.8965,-0.0036,-0.0021,0.0224,0.0836,-0.1186,-0.2718,,,0,296.2216,0,Automotive,High
37:02.1,0.1279,0.099,-1.0077,-0.0148,0.019,0.0274,0.0852,-0.1152,-0.2686,,,0,296.2216,0,Automotive,High
37:02.2,0.0669,0.1156,-0.9982,0.0094,-0.0284,0.0387,0.0904,-0.1089,-0.2644,,,0,296.2216,0,Automotive,High
37:02.3,0.0982,0.1313,-0.977,-0.0242,-0.0055,0.0434,0.0952,-0.1077,-0.2606,,,0,296.2216,0,Automotive,High
37:02.4,0.0976,0.1024,-1.0095,-0.0044,-0.0255,0.0342,0.0968,-0.1074,-0.2543,,,0,295.1515,0,Automotive,High
37:02.5,0.1018,0.1266,-1.0462,0.0246,-0.0314,0.0283,0.0965,-0.1053,-0.2513,,,0,295.1515,0,Automotive,High
37:02.6,0.1217,0.1154,-1.0557,-0.0039,0.0043,0.0341,0.1007,-0.1064,-0.249,,,0,295.1515,0,Automotive,High
37:02.7,0.1113,0.1002,-1.0834,0.0106,-0.0294,0.0366,0.1019,-0.1071,-0.2452,,,0,295.1515,0,Automotive,High
37:02.8,0.1339,0.1114,-0.9359,-0.0136,-0.0043,0.0446,0.0997,-0.1061,-0.2431,,,0,294.1098,0,Automotive,High
37:02.9,0.0911,0.1203,-0.9626,-0.0091,0.001,0.0297,0.1045,-0.107,-0.2384,,,0,294.1098,0,Automotive,High
37:03.0,0.1309,0.0702,-1.0621,0.0265,-0.0315,-0.0133,0.104,-0.1069,-0.2356,,,0,294.1098,0,Automotive,High
37:03.1,0.134,0.0775,-1.0287,0.0256,0.0261,0.0377,0.1082,-0.1034,-0.232,,,0,294.1098,0,Automotive,Low
37:03.2,0.0753,0.1055,-0.9904,0.0065,-0.0454,0.0419,0.105,-0.1043,-0.2292,,,0,294.1098,0,Automotive,Low
37:03.3,0.1183,0.0952,-0.9461,-0.0144,-0.0097,0.035,0.1046,-0.1039,-0.2262,,,0,293.0943,0,Automotive,Low
37:03.4,0.1161,0.108,-1.0107,-0.0424,0.01,0.0248,0.1056,-0.1051,-0.2224,,,0,293.0943,0,Automotive,Low
37:03.5,0.1248,0.1127,-0.9342,-0.0123,0.0031,0.0264,0.1079,-0.1055,-0.2195,,,0,293.0943,0,Automotive,Low
37:03.6,0.0931,0.0869,-1.0129,0.0204,-0.0357,0.0293,0.1066,-0.1051,-0.217,,,0,293.0943,0,Automotive,Low
37:03.7,0.0593,0.1086,-1.0027,0.0075,-0.0359,0.0344,0.109,-0.1068,-0.2143,,,0,293.0943,0,Automotive,Low
37:03.8,0.0463,0.1079,-0.9075,-0.0107,-0.033,0.032,0.1078,-0.1075,-0.2118,,,0,292.0815,0,Automotive,Low
37:03.9,0.1203,0.122,-0.9765,0.0018,-0.0052,0.0225,0.1061,-0.1057,-0.2098,,,0,292.0815,0,Automotive,Low
37:04.0,0.1485,0.1304,-1.0922,0.0102,0.0151,0.014,0.1096,-0.1055,-0.2055,,,0,292.0815,0,Automotive,Low
37:04.1,0.1158,0.116,-1.079,-0.0302,-0.0068,0.0208,0.1094,-0.1059,-0.2067,,,0,292.0815,0,Automotive,High
37:04.2,0.0426,0.1282,-1.0143,-0.0145,-0.0043,0.035,0.1116,-0.1071,-0.2016,,,0,292.0815,0,Automotive,High
37:04.3,0.1228,0.1133,-0.9666,-0.0008,0.0129,0.0277,0.1103,-0.1082,-0.1993,,,0,292.0815,0,Automotive,High
37:04.4,0.1157,0.125,-0.9913,-0.0142,-0.0097,0.0243,0.1122,-0.1101,-0.1969,,,0,291.0593,0,Automotive,High
