Timestamp,accelX,accelY,accelZ,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(mph),TrueHeading,Alt(feet),ActivityType,ActivityConfidence
07:35.8,0.1409,0.3398,-0.9299,-0.0129,0.0215,0.3272,0.1037,-0.2665,-2.5729,,,0,69.2532,0,Automotive,High
07:35.9,0.1251,0.4129,-1.0018,-0.0249,-0.0565,-0.156,0.1129,-0.2649,-2.5526,,,0,69.2532,0,Automotive,High
07:36.0,0.1353,0.3693,-0.6969,0.0381,0.0389,-0.0144,0.111,-0.2665,-2.5642,,,0,69.2532,0,Automotive,High
07:36.1,0.1336,0.252,-0.9948,0.0275,-0.1186,0.0191,0.1094,-0.2661,-2.5647,,,0,69.2532,0,Automotive,High
07:36.2,0.1385,0.4308,-0.9927,0.0151,0.0751,-0.1409,0.1135,-0.2649,-2.5553,,,0,69.2532,0,Automotive,High
07:36.3,0.1348,0.3911,-1.0449,-0.0059,-0.1575,0.2438,0.1112,-0.2654,-2.5619,,,0,69.2532,0,Automotive,High
07:36.4,0.0304,0.4212,-1.0607,0.0201,-0.0366,-0.1798,0.1108,-0.265,-2.5565,,,0,69.2532,0,Automotive,High
07:36.5,0.1168,0.4131,-1.0696,-0.041,0.0259,-0.0062,0.1164,-0.2657,-2.5612,,,0,69.2532,0,Automotive,High
07:36.6,0.0719,0.4465,-1.0364,-0.027,-0.0073,-0.0922,0.1114,-0.2653,-2.558,,,0,69.2532,0,Automotive,High
07:36.7,0.105,0.3702,-1.1544,-0.001,-0.0265,0.0236,0.1108,-0.2654,-2.5607,,,0,69.2532,0,Automotive,High
07:36.8,0.2112,0.3321,-1.0427,-0.0364,-0.0469,-0.1253,0.113,-0.2653,-2.5572,,,0,69.2532,0,Automotive,High
07:36.9,0.0847,0.446,-0.843,-0.0126,0.0116,0.0317,0.117,-0.2673,-2.5642,,,0,69.2532,0,Automotive,High
07:37.0,0.1406,0.3438,-0.8294,-0.0113,0.1723,0.0354,0.118,-0.2673,-2.5603,,,0,69.2532,0,Automotive,High
07:37.1,0.0394,0.3126,-0.8684,-0.0009,0.0426,0.0051,0.1187,-0.2667,-2.5549,,,0,69.2532,0,Automotive,High
07:37.2,0.0777,0.4575,-0.912,0.0211,0.1119,-0.0374,0.1199,-0.2669,-2.5569,,,0,69.2532,0,Automotive,High
07:37.3,0.0976,0.3903,-0.9856,-0.0066,0.0179,-0.0098,0.1156,-0.2644,-2.5595,,,0,69.2532,0,Automotive,High
07:37.4,0.1097,0.4004,-0.8754,0.0118,0.1937,-0.0187,0.1133,-0.2638,-2.5599,,,0,69.2532,0,Automotive,High
07:37.5,0.1735,0.4205,-1.1051,-0.0132,-0.078,-0.0159,0.1188,-0.2639,-2.5622,,,0,69.2532,0,Automotive,High
07:37.6,0.1061,0.2892,-0.8387,0.0001,-0.0659,0.0003,0.1161,-0.2646,-2.5624,,,0,69.2532,0,Automotive,High
07:37.7,0.1488,0.4666,-1.0427,0.0125,-0.1082,0.0124,0.1186,-0.2645,-2.5558,,,0,69.2532,0,Automotive,High
07:37.8,0.0976,0.406,-0.976,-0.0348,0.0385,-0.0626,0.1244,-0.2998,-2.5535,,,0,69.2532,0,Automotive,High
07:37.9,0.0559,0.4028,-0.9879,-0.0143,0.0136,0.0104,0.1233,-0.3014,-2.5605,,,0,69.2532,0,Automotive,High
07:38.0,0.0783,0.3382,-0.821,-0.0065,0.1039,-0.0422,0.1233,-0.3007,-2.5545,,,0,69.2532,0,Automotive,High
07:38.1,0.0162,0.3568,-0.872,0.0034,-0.0649,-0.005,0.1271,-0.2999,-2.5531,,,0,69.2532,0,Automotive,High
07:38.2,0.0002,0.4749,-0.9726,0.0092,-0.0821,0.1627,0.1269,-0.2984,-2.5463,,,0,69.2532,0,Automotive,High
07:38.3,0.0915,0.3083,-0.8203,-0.0035,-0.0947,-0.2355,0.1194,-0.2982,-2.5536,,,0,69.2532,0,Automotive,High
07:38.4,0.0537,0.3072,-0.963,-0.0205,-0.0805,0.144,0.1225,-0.2986,-2.5592,,,0,69.2532,0,Automotive,High
07:38.5,0.0856,0.3466,-0.9585,0.0057,0.0615,-0.3085,0.1231,-0.2982,-2.5519,,,0,69.2532,0,Automotive,High
07:38.6,0.1278,0.4138,-1.1611,-0.0051,-0.0499,0.0385,0.1237,-0.3,-2.5722,,,0,69.2532,0,Automotive,High
07:38.7,0.0209,0.3412,-0.844,-0.0094,0.1051,0.2309,0.1218,-0.2994,-2.5656,,,0,69.2532,0,Automotive,High
07:38.8,0.0078,0.3914,-0.8173,0.0084,0.2064,-0.2515,0.1253,-0.2973,-2.5516,,,0,69.2532,0,Automotive,High
07:38.9,0.0543,0.2756,-0.9289,-0.0367,0.058,0.0194,0.1234,-0.2995,-2.5704,,,0,69.2532,0,Automotive,High
07:39.0,0.0596,0.2654,-0.9936,-0.0033,0.0701,-0.0089,0.1198,-0.3008,-2.5719,,,0,69.2532,0,Automotive,High
07:39.1,0.0761,0.332,-0.9576,-0.0088,0.1222,-0.2205,0.1222,-0.3015,-2.5716,,,0,69.2532,0,Automotive,High
07:39.2,0.1292,0.3132,-0.9885,0.0158,-0.334,0.1692,0.1221,-0.3028,-2.5784,,,0,70.2906,0,Automotive,High
07:39.3,0.1157,0.3568,-0.9731,-0.0035,-0.049,0.0065,0.119,-0.3005,-2.5666,,,0,70.2906,0,Automotive,High
07:39.4,0.1064,0.497,-1.0995,-0.0046,0.0794,-0.0623,0.122,-0.3008,-2.5729,,,0,70.2906,0,Automotive,High
07:39.5,0.0857,0.3553,-0.8785,-0.0341,-0.0779,0.0712,0.1202,-0.3004,-2.5697,,,0,70.2906,0,Automotive,High
07:39.6,0.1935,0.4366,-1.0261,-0.0147,-0.0493,-0.0246,0.1189,-0.2997,-2.5646,,,0,70.2906,0,Automotive,High
07:39.7,0.0628,0.4437,-0.8463,-0.026,0.0513,0.1412,0.1207,-0.3014,-2.5746,,,0,70.2906,0,Automotive,High
07:39.8,0.063,0.391,-0.9253,0.0143,-0.0981,0.1351,0.1237,-0.3018,-2.5703,,,0,69.1457,0,Automotive,High
07:39.9,0.164,0.4072,-1.0438,0.0061,-0.1732,-0.2158,0.1332,-0.2989,-2.5485,,,0,69.1457,0,Automotive,High
07:40.0,0.1229,0.4573,-1.0072,0.0185,-0.018,0.1743,0.1195,-0.3002,-2.5673,,,0,69.1457,0,Automotive,High
07:40.1,0.1063,0.4206,-1.0108,0.0015,0.0052,-0.0299,0.1276,-0.298,-2.5556,,,0,69.1457,0,Automotive,High
07:40.2,0.1462,0.4468,-0.7535,-0.0181,0.1741,-0.0064,0.1289,-0.2981,-2.5604,,,0,69.1457,0,Automotive,High
07:40.3,0.1198,0.3076,-1.0003,0.0065,-0.3213,0.1956,0.1343,-0.2974,-2.5527,,,0,69.1457,0,Automotive,High
07:40.4,0.1179,0.425,-1.085,0.0021,-0.024,-0.145,0.1284,-0.2963,-2.5429,,,0,69.1457,0,Automotive,High
07:40.5,0.0933,0.4638,-1.021,-0.0105,0,0.0489,0.1231,-0.2971,-2.5546,,,0,69.1457,0,Automotive,High
07:40.6,0.0439,0.3758,-0.9219,-0.0341,0.0076,0.1584,0.1257,-0.2978,-2.5515,,,0,69.1457,0,Automotive,High
07:40.7,0.1665,0.4186,-0.8089,-0.0277,0.237,-0.1829,0.1298,-0.2972,-2.5381,,,0,69.1457,0,Automotive,High
07:40.8,0.1134,0.3196,-1.0622,-0.0186,-0.0275,-0.1218,0.1364,-0.2978,-2.5442,,,0,69.1457,0,Automotive,High
07:40.9,0.0671,0.3936,-1.005,-0.0038,-0.0219,0.1131,0.1299,-0.298,-2.5473,,,0,69.1457,0,Automotive,High
07:41.0,0.104,0.3732,-0.9212,-0.0165,0.0975,-0.244,0.1336,-0.2984,-2.5587,,,0,69.1457,0,Automotive,High
07:41.1,0.1255,0.3689,-0.9698,0.0054,-0.185,0.2377,0.1317,-0.2999,-2.5648,,,0,69.1457,0,Automotive,High
07:41.2,0.1065,0.3726,-0.988,0.0006,-0.0764,0.0441,0.1332,-0.297,-2.5503,,,0,69.1457,0,Automotive,High
07:41.3,0.1224,0.4413,-0.9364,-0.0049,-0.1363,-0.0048,0.1267,-0.3068,-2.5577,,,0,69.1457,0,Automotive,High
07:41.4,0.0953,0.3212,-1.0755,-0.0014,-0.0863,0.2159,0.1252,-0.3067,-2.5595,,,0,69.1457,0,Automotive,High
07:41.5,0.1682,0.3775,-1.0035,-0.0046,-0.0439,-0.0522,0.1219,-0.3043,-2.546,,,0,69.1457,0,Automotive,High
07:41.6,0.0767,0.3301,-1.1335,-0.0139,-0.0895,0.0311,0.121,-0.3052,-2.5544,,,0,69.1457,0,Automotive,High
07:41.7,0.0876,0.3319,-0.9181,-0.0247,0.1452,-0.0202,0.1223,-0.3062,-2.5567,,,0,69.1457,0,Automotive,High
07:41.8,0.0239,0.3327,-0.8051,-0.0433,0.0815,-0.1665,0.1294,-0.3073,-2.5557,,,0,69.1457,0,Automotive,High
07:41.9,0.1205,0.443,-0.9687,-0.0039,-0.0012,-0.0182,0.1223,-0.3072,-2.5575,,,0,69.1457,0,Automotive,High
07:42.0,0.1302,0.3915,-1.0077,0.0156,0.0287,-0.0617,0.1193,-0.3066,-2.5603,,,0,69.1457,0,Automotive,High
07:42.1,0.0694,0.431,-1.0025,-0.0034,-0.0331,0.2135,0.1202,-0.306,-2.5597,,,0,69.1457,0,Automotive,High
07:42.2,0.0771,0.4405,-0.9802,0.0079,0.0834,-0.1592,0.1226,-0.3035,-2.5491,,,0,69.1457,0,Automotive,High
07:42.3,0.0564,0.3644,-0.9138,-0.0197,-0.117,0.0812,0.1291,-0.3243,-2.5561,,,0,69.1457,0,Automotive,High
07:42.4,0.0971,0.4337,-1.1315,0.0141,-0.1708,0.0426,0.1255,-0.3239,-2.5513,,,0,69.1457,0,Automotive,High
07:42.5,0.1212,0.3643,-1.0787,-0.022,-0.0738,-0.0075,0.1215,-0.3229,-2.5456,,,0,69.1457,0,Automotive,High
07:42.6,0.0243,0.4075,-0.9988,-0.0203,-0.0424,0.1001,0.1189,-0.3246,-2.5549,,,0,69.1457,0,Automotive,High
07:42.7,0.1411,0.403,-0.7675,-0.0346,0.0562,-0.1491,0.1285,-0.3265,-2.5549,,,0,69.1457,0,Automotive,High
07:42.8,0.1193,0.3533,-0.8484,-0.0323,0.0024,-0.0486,0.131,-0.3286,-2.5632,,,0,69.1457,0,Automotive,High
07:42.9,0.1507,0.3568,-1.0657,-0.0049,-0.1257,-0.0124,0.1285,-0.3286,-2.558,,,0,69.1457,0,Automotive,High
07:43.0,0.1648,0.4275,-0.8687,0.0032,-0.015,-0.0404,0.1224,-0.3284,-2.5641,,,0,69.1457,0,Automotive,High
07:43.1,0.0673,0.4873,-0.9685,-0.007,0.0977,-0.008,0.124,-0.3266,-2.5622,,,0,69.1457,0,Automotive,High
07:43.2,0.1109,0.4127,-0.9467,0.0028,0.0171,0.0042,0.1284,-0.3252,-2.5591,,,0,69.1457,0,Automotive,High
07:43.3,0.1239,0.4444,-0.9179,-0.014,-0.042,-0.0662,0.1337,-0.3243,-2.5557,,,0,69.1457,0,Automotive,High
07:43.4,0.1732,0.4339,-0.972,-0.0134,0.0867,-0.055,0.1259,-0.3244,-2.5594,,,0,69.1457,0,Automotive,High
07:43.5,0.0634,0.4414,-0.917,-0.0321,0.0519,0.0643,0.1268,-0.3249,-2.5657,,,0,69.1457,0,Automotive,High
07:43.6,0.1417,0.4262,-0.9384,-0.0103,0.2007,-0.0458,0.1361,-0.3254,-2.5567,,,0,69.1457,0,Automotive,High
07:43.7,0.1241,0.4175,-0.876,-0.0106,-0.0672,0.0022,0.1407,-0.3272,-2.5676,,,0,70.1674,0,Automotive,High
07:43.8,0.0873,0.4152,-0.8647,-0.0101,-0.0043,0.0308,0.136,-0.3273,-2.5643,,,0,70.1674,0,Automotive,High
07:43.9,0.0477,0.4728,-1.0068,-0.0067,-0.0008,-0.1548,0.1313,-0.3262,-2.5605,,,0,70.1674,0,Automotive,High
07:44.0,0.1091,0.4608,-1.0388,-0.0006,0.0854,0.0647,0.1267,-0.3261,-2.5622,,,0,70.1674,0,Automotive,High
07:44.1,0.1359,0.4253,-1.0824,0.017,-0.0434,-0.0102,0.1292,-0.3246,-2.5541,,,0,70.1674,0,Automotive,High
07:44.2,0.0932,0.4086,-0.9368,0.007,-0.0265,-0.003,0.1305,-0.3231,-2.5518,,,0,70.1674,0,Automotive,High
07:44.3,0.0893,0.3704,-0.9825,-0.0162,-0.1646,0.1135,0.1307,-0.3294,-2.5543,,,0,70.1674,0,Automotive,High
07:44.4,0.1622,0.3709,-0.9919,-0.0057,-0.1265,0.0314,0.1266,-0.3291,-2.5489,,,0,69.1204,0,Automotive,High
07:44.5,0.1222,0.3975,-1.1233,-0.0001,-0.0384,-0.0126,0.1251,-0.3337,-2.5485,,,0,69.1204,0,Automotive,High
07:44.6,0.1399,0.3777,-0.9645,-0.0108,0.0435,0.021,0.1264,-0.3387,-2.5444,,,0,69.1204,0,Automotive,High
07:44.7,0.1414,0.3689,-0.972,-0.0018,-0.0194,-0.0544,0.1311,-0.3502,-2.5484,,,0,69.1204,0,Automotive,High
07:44.8,0.0778,0.3349,-0.7883,-0.011,0.0232,-0.0078,0.1341,-0.3513,-2.5495,,,0,69.1204,0,Automotive,High
07:44.9,0.0885,0.3622,-0.9685,-0.0031,0.019,-0.0236,0.126,-0.3494,-2.5501,,,0,69.1204,0,Automotive,High
07:45.0,0.1216,0.3109,-1.0745,-0.0032,0.0426,0.0136,0.1203,-0.3489,-2.5512,,,0,69.1204,0,Automotive,High
07:45.1,0.1288,0.3211,-1.0112,0.0027,-0.0308,0.0023,0.1123,-0.3435,-2.5518,,,0,69.1204,0,Automotive,High
07:45.2,0.1041,0.3457,-0.9552,-0.0114,0.0381,0.0007,0.1145,-0.343,-2.5524,,,0,69.1204,0,Automotive,High
07:45.3,0.1502,0.2916,-0.8484,-0.004,0.0303,-0.1005,0.1166,-0.3418,-2.5474,,,0,69.1204,0,Automotive,High
07:45.4,0.1127,0.3427,-0.9794,-0.0103,-0.0257,0.0053,0.1174,-0.3383,-2.5571,,,0,69.1204,0,Automotive,High
07:45.5,0.08,0.3002,-1.022,-0.0026,-0.0214,-0.0096,0.1108,-0.338,-2.552,,,0,69.1204,0,Automotive,High
07:45.6,0.1252,0.3036,-1.0365,-0.0014,-0.0288,-0.0116,0.1121,-0.3408,-2.5554,,,0,69.1204,0,Automotive,High
07:45.7,0.109,0.3184,-1.006,-0.0059,-0.0434,0.0726,0.111,-0.3376,-2.5549,,,0,69.1204,0,Automotive,High
07:45.8,0.109,0.2772,-0.9823,-0.006,-0.0905,0.012,0.1134,-0.3354,-2.5521,,,0,69.1204,0,Automotive,High
07:45.9,0.107,0.3644,-0.8901,0.0073,-0.0612,0.0708,0.1132,-0.332,-2.5536,,,0,69.1204,0,Automotive,High
07:46.0,0.0788,0.3358,-0.9356,0.0001,0.0076,0.0437,0.1103,-0.3296,-2.5529,,,0,69.1204,0,Automotive,High
07:46.1,0.1042,0.3347,-0.9517,-0.0116,-0.0354,-0.0289,0.1095,-0.3304,-2.5522,,,0,69.1204,0,Automotive,High
07:46.2,0.1053,0.2671,-0.9467,-0.0129,-0.0481,-0.0075,0.112,-0.3261,-2.5548,,,0,69.1204,0,Automotive,High
07:46.3,0.1179,0.3248,-0.967,-0.0092,-0.0132,-0.0673,0.1098,-0.3248,-2.5557,,,0,69.1204,0,Automotive,High
07:46.4,0.1306,0.3407,-1.0101,-0.0109,-0.0417,-0.0043,0.1089,-0.3254,-2.5616,,,0,69.1204,0,Automotive,High
07:46.5,0.0919,0.2714,-0.9792,0.009,-0.068,-0.0134,0.1065,-0.3232,-2.5582,,,0,69.1204,0,Automotive,High
07:46.6,0.0995,0.2511,-1.0013,-0.006,-0.0277,0.0032,0.1061,-0.3226,-2.5584,,,0,69.1204,0,Automotive,High
07:46.7,0.1121,0.3038,-0.9116,0.0093,0.0373,-0.0171,0.105,-0.322,-2.5559,,,0,69.1204,0,Automotive,High
07:46.8,0.1046,0.3185,-0.9665,-0.0023,-0.0384,-0.0084,0.1054,-0.3224,-2.5554,,,0,69.1204,0,Automotive,High
07:46.9,0.0999,0.315,-1.0161,0.0031,-0.0042,0.0097,0.1021,-0.3213,-2.5553,,,0,69.1204,0,Automotive,High
07:47.0,0.102,0.3734,-1.052,-0.0151,0.0421,-0.0346,0.1021,-0.3204,-2.5539,,,0,69.1204,0,Automotive,High
07:47.1,0.0837,0.3212,-0.9508,-0.013,-0.0034,0.0105,0.1021,-0.319,-2.5559,,,0,69.1204,0,Automotive,High
07:47.2,0.0994,0.2884,-0.9257,-0.0073,0.0091,-0.0781,0.1042,-0.3173,-2.5555,,,0,69.1204,0,Automotive,High
07:47.3,0.1449,0.3352,-0.9434,-0.0053,0.002,-0.0022,0.1052,-0.3166,-2.56,,,0,69.1204,0,Automotive,High
07:47.4,0.1168,0.3154,-0.9136,-0.0005,-0.0224,-0.0095,0.1032,-0.315,-2.5583,,,0,69.1204,0,Automotive,High
07:47.5,0.122,0.2758,-1.0106,-0.0074,-0.0025,-0.0577,0.1036,-0.3122,-2.559,,,0,69.1204,0,Automotive,High
07:47.6,0.1038,0.2963,-1.011,-0.0151,0.0826,-0.0155,0.1023,-0.3106,-2.5594,,,0,69.1204,0,Automotive,High
07:47.7,0.1183,0.2804,-1.0121,-0.0051,0.003,-0.0172,0.1029,-0.3097,-2.5592,,,0,69.1204,0,Automotive,High
07:47.8,0.0899,0.224,-0.9301,-0.0105,-0.0648,0.0545,0.1042,-0.3076,-2.5594,,,0,69.1204,0,Automotive,High
07:47.9,0.0802,0.2886,-1.0063,-0.0034,-0.0138,0.0224,0.1053,-0.3054,-2.5565,,,0,69.1204,0,Automotive,High
07:48.0,0.1039,0.2268,-1.0318,0.0008,-0.0724,-0.0264,0.1038,-0.3017,-2.5551,,,0,69.1204,0,Automotive,High
07:48.1,0.0977,0.2075,-0.9784,-0.0108,-0.0054,0.0137,0.1028,-0.2959,-2.5574,,,0,69.1204,0,Automotive,High
07:48.2,0.0813,0.2406,-0.9421,0.0052,-0.0414,-0.0093,0.1025,-0.2917,-2.5533,,,0,69.1204,0,Automotive,High
07:48.3,0.0971,0.1998,-0.9559,-0.0041,-0.0565,-0.0137,0.103,-0.2859,-2.5571,,,0,69.1204,0,Automotive,High
07:48.4,0.0732,0.2251,-0.9792,-0.0156,-0.0523,0.0256,0.1034,-0.282,-2.5589,,,0,69.1204,0,Automotive,High
07:48.5,0.0793,0.2683,-1.055,-0.0007,-0.0163,-0.0618,0.1025,-0.2785,-2.5576,,,0,69.1204,0,Automotive,High
07:48.6,0.1039,0.2521,-1.0127,-0.0111,-0.0416,0.0075,0.1013,-0.2759,-2.5623,,,0,69.1204,0,Automotive,High
07:48.7,0.0869,0.2448,-0.9459,-0.0071,-0.0704,-0.0073,0.0988,-0.2717,-2.5621,,,0,69.1204,0,Automotive,High
07:48.8,0.0848,0.2374,-0.9693,-0.0075,-0.0565,-0.0031,0.0974,-0.2687,-2.5624,,,0,69.1204,0,Automotive,High
07:48.9,0.078,0.2201,-0.9796,-0.0033,-0.0339,0.0406,0.095,-0.2662,-2.5637,,,0,69.1204,0,Automotive,High
07:49.0,0.1326,0.2361,-0.953,-0.0076,-0.0364,-0.0149,0.0958,-0.2572,-2.5619,,,0,69.1204,0,Automotive,Low
07:49.1,0.101,0.2467,-0.9593,-0.0003,0.0244,-0.0097,0.0949,-0.2558,-2.5623,,,0,69.1204,0,Automotive,Low
07:49.2,0.1086,0.2022,-1.0482,-0.0051,-0.0459,-0.0255,0.0954,-0.2529,-2.5626,,,0,69.1204,0,Automotive,Low
07:49.3,0.1075,0.2448,-0.9775,-0.0075,0.0062,-0.0076,0.0943,-0.251,-2.5663,,,0,69.1204,0,Automotive,Low
07:49.4,0.0872,0.2081,-0.9689,-0.0104,-0.063,-0.0127,0.0959,-0.247,-2.5644,,,0,69.1204,0,Automotive,High
07:49.5,0.1172,0.1894,-0.9487,-0.0033,-0.0151,-0.0363,0.094,-0.2449,-2.5653,,,0,69.1204,0,Automotive,High
07:49.6,0.093,0.2252,-0.9825,0.0002,0.0095,-0.0182,0.0946,-0.2443,-2.5685,,,0,70.1238,0,Automotive,High
07:49.7,0.0982,0.209,-0.9184,-0.0066,0.0815,-0.0719,0.0936,-0.2419,-2.5668,,,0,70.1238,0,Automotive,Low
07:49.8,0.0923,0.2015,-0.9836,-0.002,0.0126,-0.0204,0.0956,-0.2381,-2.5687,,,0,70.1238,0,Automotive,Low
07:49.9,0.1145,0.1948,-0.889,0.0017,0.052,-0.0269,0.0931,-0.2346,-2.5698,,,0,70.1238,0,Automotive,Low
07:50.0,0.1181,0.2418,-0.9819,0.0001,0.0169,-0.0246,0.0922,-0.234,-2.5712,,,0,70.1238,0,Automotive,Low
07:50.1,0.1015,0.2521,-0.9652,-0.0057,-0.0032,0.0213,0.0944,-0.2308,-2.5726,,,0,70.1238,0,Automotive,Low
07:50.2,0.0775,0.2184,-1.0194,-0.0089,-0.013,-0.0257,0.0945,-0.2294,-2.5735,,,0,70.1238,0,Automotive,Low
07:50.3,0.074,0.2148,-0.9582,-0.0075,-0.0203,0.0192,0.094,-0.2295,-2.5759,,,0,70.1238,0,Automotive,Low
07:50.4,0.0499,0.2094,-0.971,-0.0095,0.0432,-0.0494,0.0938,-0.2284,-2.5748,,,0,70.1238,0,Automotive,Low
07:50.5,0.0933,0.209,-0.9163,-0.0074,0.057,-0.0623,0.0902,-0.2276,-2.5772,,,0,70.1238,0,Automotive,Low
07:50.6,0.0696,0.1933,-0.9384,-0.0039,-0.0224,0,0.0902,-0.2253,-2.5801,,,0,70.1238,0,Automotive,Low
07:50.7,0.0848,0.2266,-0.9734,-0.007,0.0284,-0.0525,0.0868,-0.2237,-2.5789,,,0,70.1238,0,Automotive,Low
07:50.8,0.0536,0.2234,-1.0101,-0.0144,-0.0025,-0.028,0.0849,-0.2202,-2.5843,,,0,70.1238,0,Automotive,Low
07:50.9,0.0696,0.1869,-0.9605,-0.0117,-0.0291,-0.03,0.0834,-0.2186,-2.5855,,,0,70.1238,0,Automotive,Low
07:51.0,0.0703,0.2188,-0.9756,-0.0103,0.0156,-0.0344,0.0849,-0.218,-2.59,,,0,71.1385,0,Automotive,High
07:51.1,0.0982,0.2055,-0.9926,0.0021,-0.0246,-0.0329,0.0846,-0.2186,-2.5923,,,0,71.1385,0,Automotive,High
07:51.2,0.0728,0.2078,-1.0208,-0.0038,-0.0417,-0.0426,0.0832,-0.2169,-2.5958,,,0,71.1385,0,Automotive,High
07:51.3,0.0646,0.1938,-0.9602,-0.0081,0.0456,-0.0099,0.0801,-0.2168,-2.599,,,0,71.1385,0,Automotive,Low
07:51.4,0.0609,0.1777,-0.9543,-0.0063,-0.0388,-0.0853,0.0802,-0.2145,-2.5998,,,0,71.1385,0,Automotive,Low
07:51.5,0.0583,0.2048,-0.9952,-0.0005,-0.015,-0.017,0.08,-0.2136,-2.6039,,,0,71.1385,0,Automotive,Low
07:51.6,0.0997,0.2152,-1.0562,0.0066,-0.0224,-0.0457,0.0808,-0.2142,-2.6044,,,0,71.1385,0,Automotive,Low
07:51.7,0.0755,0.2217,-1.0355,-0.0076,-0.0131,-0.0364,0.0798,-0.2106,-2.6113,,,0,72.1721,0,Automotive,Low
07:51.8,0.0711,0.2303,-1.013,-0.0102,0.0529,-0.0196,0.0795,-0.2091,-2.6128,,,0,72.1721,0,Automotive,Low
07:51.9,0.0766,0.1972,-1.0022,-0.0141,0.0726,-0.12,0.0777,-0.2068,-2.6163,,,0,72.1721,0,Automotive,Low
07:52.0,0.0669,0.1841,-0.9576,-0.009,0.0338,-0.012,0.0772,-0.205,-2.6203,,,0,72.1721,0,Automotive,Low
07:52.1,0.1039,0.179,-0.9318,-0.0049,0.0146,-0.0386,0.0781,-0.2022,-2.6199,,,0,72.1721,0,Automotive,Low
07:52.2,0.0675,0.1731,-0.9276,-0.0059,0.0051,-0.0311,0.0777,-0.2004,-2.6221,,,0,73.1727,0,Automotive,High
07:52.3,0.0531,0.1773,-0.9574,-0.0075,0.0105,-0.0108,0.076,-0.1997,-2.6236,,,0,73.1727,0,Automotive,High
07:52.4,0.0859,0.1487,-1.0256,-0.0062,-0.0364,-0.0352,0.0775,-0.1974,-2.6234,,,0,73.1727,0,Automotive,High
07:52.5,0.0621,0.1763,-0.9908,-0.0074,-0.0269,-0.0331,0.0783,-0.1942,-2.6258,,,0,73.1727,0,Automotive,High
07:52.6,0.0785,0.1426,-1.0047,-0.0002,-0.0735,-0.0296,0.0754,-0.1899,-2.6306,,,0,73.1727,0,Automotive,Low
07:52.7,0.0634,0.1795,-0.9991,-0.0041,-0.0025,-0.0662,0.0755,-0.1874,-2.6337,,,0,73.1727,0,Automotive,Low
07:52.8,0.0668,0.1358,-0.9588,-0.0111,0.0071,-0.0418,0.0728,-0.1851,-2.6391,,,0,73.1727,0,Automotive,Low
07:52.9,0.0735,0.1361,-1.0165,-0.003,0.0497,-0.0589,0.0727,-0.1818,-2.6414,,,0,74.1787,0,Automotive,High
07:53.0,0.0688,0.1196,-0.9857,0.0038,-0.0427,-0.0446,0.0728,-0.1791,-2.6464,,,0,74.1787,0,Automotive,High
07:53.1,0.0783,0.1198,-1.0087,0.0042,-0.0086,-0.0458,0.0713,-0.177,-2.6496,,,0,74.1787,0,Automotive,High
07:53.2,0.0814,0.1372,-0.9685,0.0013,0.0381,-0.0524,0.0707,-0.1737,-2.6528,,,0,74.1787,0,Automotive,High
07:53.3,0.0446,0.1076,-0.9483,-0.0031,0.0359,-0.0386,0.0703,-0.1703,-2.6569,,,0,75.2126,0,Automotive,High
07:53.4,0.0722,0.1259,-0.9484,-0.0014,0.0093,-0.0502,0.0698,-0.1671,-2.6587,,,0,75.2126,0,Automotive,High
07:53.5,0.0536,0.1099,-1.0096,0.0034,-0.0172,-0.0511,0.068,-0.1617,-2.666,,,0,75.2126,0,Automotive,High
07:53.6,0.0664,0.1062,-1.0121,0.0015,-0.0054,-0.016,0.0652,-0.1561,-2.6694,,,0,75.2126,0,Automotive,High
07:53.7,0.0602,0.122,-1.011,0.0008,0.0146,-0.0587,0.0652,-0.1526,-2.6715,,,0,75.2126,0,Automotive,High
07:53.8,0.0698,0.1171,-0.9564,-0.0079,0.0209,-0.0557,0.0652,-0.1463,-2.676,,,0,76.2725,0,Automotive,High
07:53.9,0.0615,0.1053,-0.9324,-0.0033,0.0251,-0.0781,0.0676,-0.1433,-2.6796,,,0,76.2725,0,Automotive,High
07:54.0,0.072,0.1143,-0.9666,-0.004,0.0356,-0.1048,0.0675,-0.1397,-2.6848,,,0,76.2725,0,Automotive,High
07:54.1,0.0894,0.1003,-1.0011,-0.0022,0.0037,-0.1142,0.0671,-0.1355,-2.6926,,,0,77.3749,0,Automotive,High
07:54.2,0.0941,0.141,-1.0788,0.0056,-0.059,-0.1256,0.067,-0.1332,-2.7009,,,0,77.3749,0,Automotive,High
07:54.3,0.0694,0.0841,-1.0365,0.005,0.0243,-0.0651,0.0676,-0.1311,-2.7095,,,0,78.3817,0,Automotive,High
07:54.4,0.0652,0.0907,-0.9495,0.0038,0.0137,-0.0427,0.069,-0.1262,-2.7182,,,0,78.3817,0,Automotive,High
07:54.5,0.0753,0.1093,-0.9573,0.0042,0.0207,-0.1323,0.0712,-0.1226,-2.7253,,,0,79.4184,0,Automotive,High
07:54.6,0.0482,0.0986,-0.9594,-0.0003,-0.015,-0.0245,0.0727,-0.1196,-2.733,,,0,79.4184,0,Automotive,High
