Timestamp,accelX,accelY,accelZ,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(mph),TrueHeading,Alt(feet),ActivityType,ActivityConfidence
23:08.5,0.0558,0.2981,-0.9368,0.0031,0.0956,-0.0324,0.0936,-0.2434,1.8118,39.885342,-104.687057,125.2015,178.1116,5328.831543,Automotive,High
23:08.6,-0.0018,0.3066,-1.1685,0.0136,0.0397,0.0342,0.1181,-0.2635,1.812,39.885342,-104.687057,125.2015,178.1116,5328.831543,Automotive,High
23:08.7,0.0353,0.1621,-0.9571,-0.0034,0.1289,-0.1756,0.1084,-0.2619,1.8316,39.885342,-104.687057,125.2015,177.079,5328.831543,Automotive,High
23:08.8,0.0709,0.2032,-0.8369,-0.032,-0.0591,-0.0035,0.1192,-0.265,1.8136,39.885342,-104.687057,125.2015,178.2112,5328.831543,Automotive,High
23:08.9,0.1389,0.3327,-1.0306,0.0028,-0.0782,0.0985,0.1155,-0.2657,1.8136,39.885342,-104.687057,125.2015,178.2112,5328.831543,Automotive,High
23:09.0,-0.0473,0.2368,-0.8349,0.0279,-0.0361,0.1457,0.1155,-0.2674,1.8172,39.885342,-104.687057,125.2015,178.2112,5328.831543,Automotive,High
23:09.1,0.1039,0.2858,-1.0576,0.0001,0.0791,-0.1433,0.1112,-0.2664,1.8244,39.884857,-104.687072,121.1303,178.2112,5329.344727,Automotive,High
23:09.2,-0.024,0.315,-1.0706,-0.0032,-0.1298,0.2427,0.1162,-0.2658,1.8236,39.884857,-104.687072,121.1303,178.2112,5329.344727,Automotive,High
23:09.3,0.1423,0.2691,-1.0072,-0.0122,0.0574,-0.2074,0.1163,-0.2661,1.8155,39.884857,-104.687072,121.1303,178.2112,5329.344727,Automotive,High
23:09.4,0.1434,0.4252,-0.8161,-0.0292,0.0284,0.0442,0.1185,-0.2646,1.8152,39.884857,-104.687072,121.1303,178.2112,5329.344727,Automotive,High
23:09.5,0.1034,0.2563,-0.8708,-0.0659,-0.0608,-0.019,0.1156,-0.2633,1.818,39.884857,-104.687072,121.1303,178.2112,5329.344727,Automotive,High
23:09.6,0.0677,0.3631,-0.9658,-0.0578,-0.1201,0.007,0.1105,-0.264,1.8181,39.884857,-104.687072,121.1303,178.2112,5329.344727,Automotive,High
23:09.7,0.089,0.3849,-1.006,-0.0312,-0.041,-0.0078,0.1091,-0.264,1.819,39.884857,-104.687072,121.1303,178.2112,5329.344727,Automotive,High
23:09.8,0.0594,0.3421,-1.1185,-0.0149,-0.0556,-0.0064,0.1085,-0.264,1.8211,39.884857,-104.687072,121.1303,178.2112,5329.344727,Automotive,High
23:09.9,-0.0044,0.2601,-0.7745,-0.0035,-0.0511,0.0076,0.1069,-0.2648,1.8209,39.884857,-104.687072,121.1303,178.2112,5329.344727,Automotive,High
23:10.0,0.1171,0.2547,-1.1064,0.0547,0.255,-0.0279,0.1023,-0.2661,1.824,39.884857,-104.687072,121.1303,178.2112,5329.344727,Automotive,High
23:10.1,0.0953,0.3488,-0.7971,0.0114,0.1022,-0.0258,0.1146,-0.267,1.8218,39.884389,-104.687035,118.1775,178.2112,5329.299805,Automotive,High
23:10.2,0.0906,0.3783,-0.9276,0.0093,-0.1313,0.0903,0.1054,-0.2676,1.825,39.884389,-104.687035,118.1775,178.2112,5329.299805,Automotive,High
23:10.3,0.0851,0.3721,-1.0592,-0.0343,0.1774,-0.1688,0.1098,-0.2681,1.8274,39.884389,-104.687035,118.1775,177.2069,5329.299805,Automotive,High
23:10.4,0.0597,0.2798,-0.7236,0.0358,0.0783,0.012,0.1169,-0.2694,1.8193,39.884389,-104.687035,118.1775,177.2069,5329.299805,Automotive,High
23:10.5,0.1234,0.2883,-0.9162,0.0046,0.0588,-0.189,0.1179,-0.2701,1.818,39.884389,-104.687035,118.1775,177.2069,5329.299805,Automotive,High
23:10.6,-0.0688,0.2919,-0.9637,-0.0026,-0.1379,0.1008,0.1171,-0.2732,1.8102,39.884389,-104.687035,118.1775,178.2314,5329.299805,Automotive,Med
23:10.7,0.1029,0.3519,-1.0524,0.0136,0.1356,-0.1742,0.1087,-0.2711,1.8237,39.884389,-104.687035,118.1775,178.2314,5329.299805,Automotive,Med
23:10.8,0.0717,0.3344,-0.9972,0.0205,0.0024,-0.0135,0.1171,-0.2697,1.8205,39.884389,-104.687035,118.1775,178.2314,5329.299805,Automotive,Med
23:10.9,0.0635,0.333,-0.9132,-0.018,-0.0514,-0.0172,0.1157,-0.2682,1.8196,39.884389,-104.687035,118.1775,178.2314,5329.299805,Automotive,Med
23:11.0,0.0322,0.3648,-0.8484,-0.0098,-0.0279,-0.0203,0.108,-0.2661,1.8232,39.884389,-104.687035,118.1775,178.2314,5329.299805,Automotive,Med
23:11.1,0.1192,0.2958,-1.0632,-0.0226,0.0576,-0.1052,0.1156,-0.2654,1.8203,39.88396,-104.687034,111.5338,178.2314,5330.338867,Automotive,Med
23:11.2,0.0857,0.3025,-0.897,-0.0257,-0.0367,-0.0174,0.1181,-0.2655,1.8174,39.88396,-104.687034,111.5338,178.2314,5330.338867,Automotive,Med
23:11.3,0.1039,0.3679,-1.1713,-0.0151,-0.045,-0.0086,0.1185,-0.2789,1.8174,39.88396,-104.687034,111.5338,178.2314,5330.338867,Automotive,Med
23:11.4,0.0835,0.4417,-1.012,-0.0465,-0.0062,-0.021,0.1124,-0.2941,1.8154,39.88396,-104.687034,111.5338,178.2314,5330.338867,Automotive,Med
23:11.5,0.0408,0.3008,-0.881,-0.0309,-0.1025,0.0351,0.1082,-0.3153,1.8148,39.88396,-104.687034,111.5338,178.2314,5330.338867,Automotive,Med
23:11.6,0.0571,0.3445,-0.9305,-0.0512,0.0086,-0.018,0.1006,-0.3172,1.8186,39.88396,-104.687034,111.5338,178.2314,5330.338867,Automotive,Med
23:11.7,0.004,0.3249,-0.8677,0.0363,0.0112,-0.008,0.0975,-0.3181,1.8175,39.88396,-104.687034,111.5338,178.2314,5330.338867,Automotive,Med
23:11.8,0.022,0.3502,-0.9917,0.0109,0.1402,-0.09,0.0963,-0.3172,1.8183,39.88396,-104.687034,111.5338,178.2314,5330.338867,Automotive,Med
23:11.9,0.0634,0.3947,-1.0565,0.0061,-0.0422,0.0579,0.1036,-0.3139,1.8146,39.88396,-104.687034,111.5338,178.2314,5330.338867,Automotive,Med
23:12.0,0.0307,0.4543,-1.1358,0.0198,0.047,-0.0212,0.1058,-0.3126,1.814,39.88396,-104.687034,111.5338,178.2314,5330.338867,Automotive,Med
23:12.1,0.0945,0.3458,-1.0305,0.0188,0.046,-0.0212,0.1072,-0.3124,1.8131,39.883565,-104.687063,105.248,178.2314,5335.663086,Automotive,Med
23:12.2,0.0933,0.3311,-0.8997,-0.0002,-0.0309,-0.0169,0.1113,-0.3124,1.8126,39.883565,-104.687063,105.248,178.2314,5335.663086,Automotive,Med
23:12.3,0.0219,0.3652,-0.8278,-0.0267,-0.0441,-0.0152,0.0947,-0.3218,1.8068,39.883565,-104.687063,105.248,178.2314,5335.663086,Automotive,Med
23:12.4,0.0105,0.3605,-1.0778,-0.001,-0.0064,0.0011,0.0789,-0.3396,1.8026,39.883565,-104.687063,105.248,178.2314,5335.663086,Automotive,Med
23:12.5,0.0749,0.3543,-1.0336,0.0007,0.0509,-0.0311,0.0795,-0.3387,1.8041,39.883565,-104.687063,105.248,178.2314,5335.663086,Automotive,Med
23:12.6,0.0484,0.3038,-1.0302,-0.0484,-0.1104,0.0071,0.069,-0.3412,1.7958,39.883565,-104.687063,105.248,178.2314,5335.663086,Automotive,Med
23:12.7,0.04,0.2686,-1.016,0.0075,0.0745,-0.0194,0.0649,-0.3421,1.7948,39.883565,-104.687063,105.248,178.2314,5335.663086,Automotive,Med
23:12.8,-0.0067,0.3436,-0.9361,-0.0101,-0.1001,0.0077,0.0639,-0.343,1.7956,39.883565,-104.687063,105.248,178.2314,5335.663086,Automotive,Med
23:12.9,-0.0275,0.2882,-0.831,-0.0218,0.1485,-0.0074,0.062,-0.3443,1.7964,39.883565,-104.687063,105.248,178.2314,5335.663086,Automotive,Med
23:13.0,0.0355,0.4265,-1.0024,-0.0042,0.136,-0.0209,0.0675,-0.345,1.7952,39.883565,-104.687063,105.248,178.2314,5335.663086,Automotive,Med
23:13.1,0.0594,0.3658,-0.983,-0.0043,0.0081,-0.0631,0.0741,-0.3447,1.7911,39.883565,-104.687063,105.248,178.2314,5335.663086,Automotive,Med
23:13.2,-0.0058,0.3469,-0.8734,-0.0219,-0.0217,-0.0067,0.066,-0.3458,1.7919,39.883191,-104.687067,99.2754,178.2314,5338.860352,Automotive,Med
23:13.3,0.062,0.2889,-1.1157,0.0261,0.1099,-0.016,0.0654,-0.346,1.7928,39.883191,-104.687067,99.2754,178.2314,5338.860352,Automotive,Med
23:13.4,0.0792,0.289,-0.8727,0.0197,-0.0019,-0.0231,0.0706,-0.3419,1.7911,39.883191,-104.687067,99.2754,178.2314,5338.860352,Automotive,Med
23:13.5,0.0796,0.3044,-1.0691,-0.0414,-0.1414,0.1813,0.0687,-0.3423,1.787,39.883191,-104.687067,99.2754,178.2314,5338.860352,Automotive,Med
23:13.6,0.0561,0.3773,-0.92,0.0103,0.0469,-0.0235,0.0676,-0.3417,1.7948,39.883191,-104.687067,99.2754,178.2314,5338.860352,Automotive,Med
23:13.7,0.1079,0.3382,-0.9566,-0.0132,-0.0375,-0.0001,0.0663,-0.3371,1.7874,39.883191,-104.687067,99.2754,178.2314,5338.860352,Automotive,Med
23:13.8,0.0688,0.3599,-1.0096,-0.0087,0.0147,-0.0055,0.0693,-0.3323,1.7876,39.883191,-104.687067,99.2754,178.2314,5338.860352,Automotive,Med
23:13.9,0.1119,0.2473,-1.0708,-0.0319,-0.075,0.0062,0.0666,-0.3286,1.7886,39.883191,-104.687067,99.2754,178.2314,5338.860352,Automotive,Med
23:14.0,0.0938,0.3123,-1.0877,-0.0123,0.0653,-0.0944,0.0658,-0.3288,1.7899,39.883191,-104.687067,99.2754,178.2314,5338.860352,Automotive,Med
23:14.1,0.0475,0.3821,-0.9087,-0.0075,-0.106,0.1059,0.0645,-0.3294,1.7879,39.882839,-104.687052,93.3699,178.2314,5347.914062,Automotive,Med
23:14.2,0.1018,0.3008,-0.895,-0.0243,0.1234,-0.1354,0.0584,-0.3275,1.792,39.882839,-104.687052,93.3699,178.2314,5347.914062,Automotive,Med
23:14.3,0.0227,0.2937,-1.0013,0.0036,0.0206,0.0757,0.0662,-0.3325,1.7867,39.882839,-104.687052,93.3699,178.2314,5347.914062,Automotive,Med
23:14.4,0.0828,0.3139,-1.0647,-0.0066,0.0116,0.0009,0.0651,-0.33,1.7907,39.882839,-104.687052,93.3699,178.2314,5347.914062,Automotive,Med
23:14.5,0.093,0.2855,-0.9812,-0.0063,0.0782,-0.0858,0.0659,-0.3272,1.7925,39.882839,-104.687052,93.3699,178.2314,5347.914062,Automotive,Med
23:14.6,0.1156,0.3614,-0.9693,0.011,-0.0264,0.0088,0.0717,-0.3253,1.7881,39.882839,-104.687052,93.3699,178.2314,5347.914062,Automotive,Med
23:14.7,0.0867,0.3284,-1.0667,0.0039,0.0287,-0.0107,0.067,-0.3233,1.7932,39.882839,-104.687052,93.3699,178.2314,5347.914062,Automotive,Med
23:14.8,0.0397,0.2562,-0.9922,-0.0249,-0.0409,-0.0024,0.0699,-0.323,1.7923,39.882839,-104.687052,93.3699,178.2314,5347.914062,Automotive,Med
23:14.9,0.0904,0.2852,-0.9346,-0.0142,-0.0142,-0.0258,0.0717,-0.324,1.7908,39.882839,-104.687052,93.3699,178.2314,5347.914062,Automotive,Med
23:15.0,0.0889,0.2738,-0.9246,0.0116,0.0299,-0.0213,0.0706,-0.3206,1.7915,39.882839,-104.687052,93.3699,178.2314,5347.914062,Automotive,Med
23:15.1,0.0808,0.2938,-1.0834,-0.0092,-0.0299,0.0042,0.0785,-0.3177,1.7907,39.882513,-104.687118,87.7552,178.2314,5343.873047,Automotive,Med
23:15.2,0.0445,0.2345,-0.9288,-0.0129,0.0294,-0.027,0.0797,-0.313,1.7934,39.882513,-104.687118,87.7552,178.2314,5343.873047,Automotive,Med
23:15.3,0.0439,0.2808,-0.9389,-0.0082,-0.0841,0.0077,0.0786,-0.3093,1.7927,39.882513,-104.687118,87.7552,178.2314,5343.873047,Automotive,Med
23:15.4,0.1011,0.2221,-0.8596,-0.0177,-0.0131,-0.0141,0.0739,-0.3092,1.7935,39.882513,-104.687118,87.7552,178.2314,5343.873047,Automotive,Med
23:15.5,0.0441,0.2737,-0.9298,-0.0142,-0.0796,0.0961,0.0686,-0.3068,1.7955,39.882513,-104.687118,87.7552,178.2314,5343.873047,Automotive,Med
23:15.6,0.0313,0.2665,-1.061,0.0097,0.0586,-0.0054,0.0706,-0.3027,1.7956,39.882513,-104.687118,87.7552,178.2314,5343.873047,Automotive,Med
23:15.7,0.0107,0.2807,-0.9385,-0.0056,-0.0437,0.0001,0.0716,-0.3018,1.7955,39.882513,-104.687118,87.7552,178.2314,5343.873047,Automotive,Med
23:15.8,0.0702,0.2561,-1.0695,-0.0065,-0.0033,0.0095,0.0735,-0.3039,1.7947,39.882513,-104.687118,87.7552,178.2314,5343.873047,Automotive,Med
23:15.9,0.0368,0.2543,-0.8837,-0.0137,0.0039,-0.0163,0.074,-0.3017,1.7955,39.882513,-104.687118,87.7552,178.2314,5343.873047,Automotive,Med
23:16.0,0.0394,0.2582,-0.8598,-0.0287,-0.0802,0.0137,0.0738,-0.3027,1.7938,39.882513,-104.687118,87.7552,178.2314,5343.873047,Automotive,Med
23:16.1,0.0506,0.2855,-0.9483,0.0112,0.1076,-0.0173,0.0696,-0.3034,1.7978,39.882214,-104.687117,82.1181,178.2314,5348.814941,Automotive,Med
23:16.2,0.1261,0.2543,-0.986,0.0128,0.0542,-0.0512,0.0791,-0.3046,1.7965,39.882214,-104.687117,82.1181,178.2314,5348.814941,Automotive,Med
23:16.3,0.0768,0.2455,-1.0608,-0.0051,-0.0086,-0.0054,0.0861,-0.2984,1.7932,39.882214,-104.687117,82.1181,178.2314,5348.814941,Automotive,Med
23:16.4,0.0722,0.2786,-0.9349,-0.0063,0.002,-0.0087,0.0799,-0.2934,1.7934,39.882214,-104.687117,82.1181,178.2314,5348.814941,Automotive,Med
23:16.5,0.1075,0.2335,-0.9906,-0.0057,0.0275,-0.0055,0.0803,-0.291,1.793,39.882214,-104.687117,82.1181,178.2314,5348.814941,Automotive,Med
23:16.6,0.0943,0.2799,-1.0355,-0.0138,-0.0066,-0.0013,0.0818,-0.2864,1.7915,39.882214,-104.687117,82.1181,178.2314,5348.814941,Automotive,Med
23:16.7,0.0717,0.2805,-1.0286,-0.0171,-0.062,0.0021,0.0755,-0.2848,1.7937,39.882214,-104.687117,82.1181,178.2314,5348.814941,Automotive,Med
23:16.8,0.0596,0.2735,-1.1196,-0.0445,0.0333,0.0023,0.0732,-0.2857,1.7948,39.882214,-104.687117,82.1181,178.2314,5348.814941,Automotive,Med
23:16.9,0.0701,0.2988,-0.8948,-0.031,0.0185,-0.0188,0.0735,-0.2867,1.7952,39.882214,-104.687117,82.1181,178.2314,5348.814941,Automotive,Med
23:17.0,0.0496,0.304,-0.9479,-0.0401,-0.0284,-0.0027,0.0734,-0.2887,1.7952,39.882214,-104.687117,82.1181,178.2314,5348.814941,Automotive,Med
23:17.1,0.0497,0.3026,-0.9409,-0.0106,0.0721,-0.0176,0.0694,-0.2904,1.7973,39.88191,-104.687041,77.7784,178.2314,5367.364258,Automotive,Med
23:17.2,0.0887,0.2605,-0.9101,0.0124,0.0745,-0.0492,0.0682,-0.293,1.7985,39.88191,-104.687041,77.7784,178.2314,5367.364258,Automotive,Med
23:17.3,0.0907,0.274,-1.0319,0.0149,0.013,-0.0115,0.0773,-0.2935,1.7955,39.88191,-104.687041,77.7784,178.2314,5367.364258,Automotive,Med
23:17.4,0.0872,0.2877,-1.0562,0.0177,-0.0369,0.0047,0.0784,-0.2887,1.7956,39.88191,-104.687041,77.7784,178.2314,5367.364258,Automotive,Med
23:17.5,0.0843,0.2428,-1.0379,0.0043,-0.002,0.0022,0.0792,-0.286,1.7961,39.88191,-104.687041,77.7784,178.2314,5367.364258,Automotive,Med
23:17.6,0.0395,0.2414,-1.0187,-0.0072,-0.0542,0.0396,0.0772,-0.2845,1.7969,39.88191,-104.687041,77.7784,178.2314,5367.364258,Automotive,Med
23:17.7,0.1116,0.2183,-1.0046,0.0107,0.0309,-0.033,0.0787,-0.2836,1.798,39.88191,-104.687041,77.7784,178.2314,5367.364258,Automotive,Med
23:17.8,0.0979,0.2466,-1.0257,-0.0142,-0.0703,0.0257,0.0848,-0.2784,1.7932,39.88191,-104.687041,77.7784,178.2314,5367.364258,Automotive,Med
23:17.9,0.0689,0.2384,-0.9977,-0.0293,0.0356,-0.0113,0.0812,-0.2758,1.7983,39.88191,-104.687041,77.7784,178.2314,5367.364258,Automotive,Med
23:18.0,0.0345,0.2233,-0.9194,-0.0296,0.0036,-0.024,0.0837,-0.2732,1.7982,39.88191,-104.687041,77.7784,178.2314,5367.364258,Automotive,Med
23:18.1,0.1131,0.2476,-0.8869,0.0209,0.046,-0.018,0.0859,-0.2733,1.7961,39.881625,-104.687026,73.5058,178.2314,5365.121582,Automotive,Med
23:18.2,0.0587,0.2702,-0.8719,-0.0126,-0.0355,-0.0374,0.0871,-0.2708,1.7972,39.881625,-104.687026,73.5058,178.2314,5365.121582,Automotive,Med
23:18.3,0.0886,0.2421,-0.9671,0.0005,0.034,-0.0044,0.0869,-0.2679,1.7979,39.881625,-104.687026,73.5058,178.2314,5365.121582,Automotive,High
23:18.4,0.0948,0.2453,-1.0695,-0.0033,0.0137,-0.0087,0.0869,-0.263,1.798,39.881625,-104.687026,73.5058,178.2314,5365.121582,Automotive,High
23:18.5,0.1458,0.2451,-1.1361,0.0264,0.0291,-0.0103,0.0893,-0.2603,1.7987,39.881625,-104.687026,73.5058,178.2314,5365.121582,Automotive,High
23:18.6,0.1407,0.2905,-1.0203,-0.0043,-0.0522,-0.0073,0.0904,-0.2581,1.7981,39.881625,-104.687026,73.5058,178.2314,5365.121582,Automotive,High
23:18.7,0.0847,0.2366,-1.0191,-0.0336,-0.0357,-0.0004,0.0837,-0.257,1.7983,39.881625,-104.687026,73.5058,178.2314,5365.121582,Automotive,High
23:18.8,0.1246,0.2361,-1.0071,-0.0072,0.0538,-0.0676,0.0838,-0.2547,1.7998,39.881625,-104.687026,73.5058,178.2314,5365.121582,Automotive,High
23:18.9,0.0837,0.3009,-0.9165,-0.0302,-0.1024,0.0575,0.0869,-0.2554,1.7968,39.881625,-104.687026,73.5058,178.2314,5365.121582,Automotive,High
23:19.0,0.096,0.2218,-0.9427,-0.025,0.0473,-0.0262,0.0802,-0.2568,1.8012,39.881625,-104.687026,73.5058,178.2314,5365.121582,Automotive,High
23:19.1,0.0877,0.2752,-0.8883,0.0138,-0.0498,-0.0028,0.0827,-0.2586,1.7991,39.881341,-104.68701,71.4031,178.2314,5369.086426,Automotive,High
23:19.2,0.0589,0.2752,-0.9364,-0.0533,-0.1275,0.0028,0.0744,-0.2583,1.8024,39.881341,-104.68701,71.4031,178.2314,5369.086426,Automotive,High
23:19.3,0.1025,0.2745,-1.0234,0.0265,0.0993,-0.0277,0.0777,-0.2561,1.8012,39.881341,-104.68701,71.4031,178.2314,5369.086426,Automotive,High
23:19.4,0.1099,0.2478,-1.0577,0.0038,-0.0954,0.0634,0.0786,-0.2541,1.7987,39.881341,-104.68701,71.4031,178.2314,5369.086426,Automotive,High
23:19.5,0.1017,0.2378,-0.9863,0.0062,0.033,-0.0224,0.0777,-0.2516,1.8008,39.881341,-104.68701,71.4031,178.2314,5369.086426,Automotive,High
23:19.6,0.0813,0.2045,-1.0265,-0.0094,-0.0852,0.0141,0.082,-0.2505,1.7965,39.881341,-104.68701,71.4031,178.2314,5369.086426,Automotive,High
23:19.7,0.0623,0.25,-1.0071,-0.0113,0.0455,-0.0132,0.0727,-0.2472,1.7998,39.881341,-104.68701,71.4031,178.2314,5369.086426,Automotive,High
23:19.8,0.0718,0.2773,-1.0281,-0.0036,0.0297,-0.0098,0.0756,-0.2477,1.7996,39.881341,-104.68701,71.4031,178.2314,5369.086426,Automotive,High
23:19.9,0.0655,0.2531,-1.0249,-0.028,-0.0441,-0.0046,0.0777,-0.2487,1.7967,39.881341,-104.68701,71.4031,178.2314,5369.086426,Automotive,High
23:20.0,0.08,0.2405,-1.0024,-0.0168,-0.0215,0.0041,0.0729,-0.2448,1.7974,39.881341,-104.68701,71.4031,178.2314,5369.086426,Automotive,High
23:20.1,0.0312,0.2044,-0.8933,-0.0064,-0.0163,-0.0406,0.0767,-0.2445,1.7943,39.8811,-104.687027,65.766,178.2314,5368.162109,Automotive,High
23:20.2,0.0018,0.1654,-1.0048,-0.0158,-0.0437,0.0298,0.0742,-0.2418,1.7944,39.8811,-104.687027,65.766,178.2314,5368.162109,Automotive,High
23:20.3,0.0124,0.1934,-0.9755,0.0053,-0.0129,-0.0436,0.0733,-0.2409,1.7954,39.8811,-104.687027,65.766,178.2314,5368.162109,Automotive,High
23:20.4,0.0574,0.1959,-0.9684,0.02,0.0311,-0.0126,0.0729,-0.2395,1.7948,39.8811,-104.687027,65.766,178.2314,5368.162109,Automotive,High
23:20.5,0.0864,0.2487,-0.9877,0.0059,0.0137,-0.0458,0.0732,-0.2366,1.7941,39.8811,-104.687027,65.766,178.2314,5368.162109,Automotive,High
23:20.6,0.0318,0.2058,-0.9906,-0.0138,-0.0969,0.0332,0.0745,-0.2346,1.7909,39.8811,-104.687027,65.766,178.2314,5368.162109,Automotive,High
23:20.7,0.0882,0.1673,-1.073,0.0233,0.0386,-0.0264,0.0654,-0.2309,1.7934,39.8811,-104.687027,65.766,178.2314,5368.162109,Automotive,High
23:20.8,0.0842,0.1915,-1.0005,-0.0042,-0.0575,-0.003,0.064,-0.2281,1.7913,39.8811,-104.687027,65.766,178.2314,5368.162109,Automotive,High
23:20.9,0.0624,0.1868,-1.0287,0.0096,-0.0369,0.0377,0.0622,-0.2251,1.7932,39.8811,-104.687027,65.766,178.2314,5368.162109,Automotive,High
23:21.0,0.0558,0.1472,-1.0313,-0.0187,0.0769,-0.1041,0.0651,-0.2227,1.789,39.8811,-104.687027,65.766,178.2314,5368.162109,Automotive,High
23:21.1,-0.0273,0.1538,-0.9948,-0.0114,-0.1268,-0.0071,0.0635,-0.2199,1.7865,39.880886,-104.687043,61.1803,178.2314,5371.699219,Automotive,High
23:21.2,-0.0015,0.1568,-1.0192,-0.0212,0.075,-0.0274,0.053,-0.2201,1.7923,39.880886,-104.687043,61.1803,178.2314,5371.699219,Automotive,High
23:21.3,0.0943,0.0849,-0.8816,0.0058,0.1133,-0.138,0.0576,-0.2172,1.789,39.880886,-104.687043,61.1803,178.2314,5371.699219,Automotive,High
23:21.4,0.0648,0.1474,-0.8891,-0.002,-0.0022,-0.0075,0.0636,-0.2139,1.7827,39.880886,-104.687043,61.1803,179.2565,5371.699219,Automotive,High
23:21.5,0.0224,0.1359,-0.9355,-0.0329,-0.0581,-0.0153,0.0612,-0.2073,1.7825,39.880886,-104.687043,61.1803,179.2565,5371.699219,Automotive,High
23:21.6,0.0607,0.1632,-1.0223,0.0046,-0.018,0.0002,0.0574,-0.2002,1.7822,39.880886,-104.687043,61.1803,179.2565,5371.699219,Automotive,High
23:21.7,0.0644,0.1232,-0.9724,-0.0058,-0.0331,-0.0021,0.0552,-0.1954,1.7807,39.880886,-104.687043,61.1803,179.2565,5371.699219,Automotive,High
23:21.8,0.061,0.1678,-1.1082,-0.0041,-0.0149,0.0043,0.0533,-0.1839,1.7819,39.880886,-104.687043,61.1803,179.2565,5371.699219,Automotive,High
23:21.9,0.0483,0.1112,-1.0168,-0.0117,0.0043,0.0499,0.0519,-0.1808,1.7839,39.880886,-104.687043,61.1803,179.2565,5371.699219,Automotive,High
23:22.0,0.0567,0.1367,-0.978,-0.0079,0.0664,-0.0996,0.0523,-0.1759,1.7856,39.880886,-104.687043,61.1803,179.2565,5371.699219,Automotive,High
23:22.1,0.0232,0.1249,-0.9781,-0.0387,0.011,0.0025,0.0534,-0.1741,1.7849,39.880661,-104.687007,58.5184,179.2565,5376.50293,Automotive,High
23:22.2,0.0561,0.1443,-1.0613,0.0064,0.0012,-0.002,0.0547,-0.1717,1.7875,39.880661,-104.687007,58.5184,179.2565,5376.50293,Automotive,High
23:22.3,0.068,0.1272,-1.0683,0.0061,-0.0115,0.0268,0.0564,-0.1702,1.7867,39.880661,-104.687007,58.5184,179.2565,5376.50293,Automotive,High
23:22.4,0.1168,0.129,-1.0679,0.0256,0.0727,-0.0105,0.0568,-0.168,1.7898,39.880661,-104.687007,58.5184,179.2565,5376.50293,Automotive,High
23:22.5,0.1337,0.1647,-1.0519,0.003,-0.0478,0.0035,0.065,-0.1651,1.789,39.880661,-104.687007,58.5184,179.2565,5376.50293,Automotive,High
23:22.6,0.0785,0.1222,-0.9429,-0.0073,-0.0139,0.0063,0.0659,-0.1637,1.7907,39.880661,-104.687007,58.5184,179.2565,5376.50293,Automotive,High
23:22.7,0.0566,0.1291,-0.9524,-0.0079,-0.0384,0.0011,0.0656,-0.1591,1.7934,39.880661,-104.687007,58.5184,179.2565,5376.50293,Automotive,High
23:22.8,0.0766,0.1149,-1.0175,-0.0128,-0.0161,0.0116,0.0699,-0.1571,1.7945,39.880661,-104.687007,58.5184,179.2565,5376.50293,Automotive,High
23:22.9,0.0693,0.1471,-1.0362,-0.0102,-0.0246,-0.0001,0.0711,-0.1549,1.7962,39.880661,-104.687007,58.5184,179.2565,5376.50293,Automotive,High
23:23.0,0.0866,0.1459,-1.0063,0.0133,0.0311,0.0033,0.0673,-0.1543,1.7976,39.880661,-104.687007,58.5184,179.2565,5376.50293,Automotive,High
23:23.1,0.089,0.1366,-1.0089,0.0049,-0.0371,0.0013,0.0681,-0.153,1.7988,39.88043,-104.686954,56.9078,179.2565,5376.350098,Automotive,High
23:23.2,0.1175,0.1375,-1.0737,0.0108,-0.0157,0.0088,0.0722,-0.1507,1.8,39.88043,-104.686954,56.9078,179.2565,5376.350098,Automotive,High
23:23.3,0.0847,0.1469,-0.9993,0.0029,-0.0232,0.0375,0.0726,-0.148,1.8011,39.88043,-104.686954,56.9078,179.2565,5376.350098,Automotive,High
23:23.4,0.083,0.1026,-0.9993,-0.0168,-0.0755,0.0598,0.0706,-0.1469,1.8036,39.88043,-104.686954,56.9078,178.2037,5376.350098,Automotive,High
23:23.5,0.0837,0.1093,-0.8586,-0.0253,0.0122,-0.0293,0.0712,-0.1458,1.8054,39.88043,-104.686954,56.9078,178.2037,5376.350098,Automotive,High
23:23.6,0.0654,0.1253,-0.9514,-0.0088,-0.0533,0.0097,0.0738,-0.1453,1.8059,39.88043,-104.686954,56.9078,178.2037,5376.350098,Automotive,High
23:23.7,0.1031,0.1585,-1.0295,0.0078,0.0035,0.0353,0.0743,-0.1436,1.8083,39.88043,-104.686954,56.9078,178.2037,5376.350098,Automotive,High
23:23.8,0.1247,0.1214,-0.9213,-0.0156,0.024,-0.0494,0.0768,-0.1442,1.8077,39.88043,-104.686954,56.9078,178.2037,5376.350098,Automotive,High
23:23.9,0.0858,0.1736,-1.0326,-0.0112,-0.066,0.0364,0.0779,-0.1435,1.8088,39.88043,-104.686954,56.9078,178.2037,5376.350098,Automotive,High
23:24.0,0.1122,0.1292,-1.0187,-0.0136,-0.0183,0.0041,0.0785,-0.1434,1.8113,39.88043,-104.686954,56.9078,178.2037,5376.350098,Automotive,High
23:24.1,0.0528,0.1976,-1.0492,0.0047,-0.0487,0.0259,0.0806,-0.1443,1.8127,39.880223,-104.686968,54.8274,178.2037,5377.316895,Automotive,High
